transaction_id,member_id,date,mcc,amount
T0045180,M01010,2025-09-24,3501,122.32
T0045181,M01010,2026-05-21,3001,159.58
T0045182,M01010,2025-08-28,5651,270.47
T0045183,M01010,2025-09-12,5411,24.05
T0045184,M01010,2025-08-03,5814,130.24
T0045185,M01011,2026-03-03,5541,254.14
T0045186,M01011,2026-01-04,5311,32.27
T0045187,M01011,2025-12-04,5651,71.5
T0045188,M01011,2025-12-03,5411,11.86
T0045189,M01011,2026-02-13,3002,10.31
T0045190,M01011,2026-01-17,5732,14.11
T0045191,M01011,2025-11-17,3501,275.54
T0045192,M01011,2025-07-25,3502,30.7
T0045193,M01011,2025-11-08,3503,30.78
T0045194,M01011,2025-10-16,5732,100.31
T0045195,M01011,2026-02-23,5411,31.7
T0045196,M01011,2025-11-11,5311,222.51
T0045197,M01011,2025-07-23,5311,429.94
T0045198,M01011,2026-06-09,5814,7.23
T0045199,M01011,2025-10-10,4900,112.2
T0045200,M01011,2026-01-19,7011,8.5
T0045201,M01011,2025-08-13,4900,17.11
T0045202,M01011,2025-11-30,5651,107.52
T0045203,M01011,2025-09-30,5651,25.95
T0045204,M01011,2026-03-18,5812,86.57
T0045205,M01011,2026-06-21,5941,68.79
T0045206,M01011,2025-11-16,5311,12.83
T0045207,M01011,2026-02-07,3002,128.69
T0045208,M01011,2026-01-05,3502,89.93
T0045209,M01011,2025-09-25,3502,69.33
T0045210,M01011,2026-05-30,3001,34.88
T0045211,M01011,2025-08-14,5411,98.46
T0045212,M01011,2025-09-30,7011,18.29
T0045213,M01011,2025-08-15,5814,24.34
T0045214,M01011,2025-11-04,5722,91.92
T0045215,M01011,2026-01-04,3001,186.82
T0045216,M01011,2025-10-28,5651,41.38
T0045217,M01011,2026-03-30,3000,105.32
T0045218,M01011,2026-01-13,5722,81.86
T0045219,M01011,2025-09-25,3501,100.92
T0045220,M01011,2026-03-03,5311,33.39
T0045221,M01011,2025-09-03,5732,57.44
T0045222,M01011,2026-01-26,3002,64.18
T0045223,M01011,2026-02-04,3000,298.39
T0045224,M01011,2026-07-09,3002,22.1
T0045225,M01011,2026-05-16,5941,16.38
T0045226,M01011,2026-02-27,3000,1338.61
T0045227,M01011,2026-06-10,3503,90.83
T0045228,M01011,2025-12-26,3501,115.41
T0045229,M01011,2026-05-26,4900,126.74
T0045230,M01011,2025-09-23,3001,144.3
T0045231,M01011,2026-07-11,5814,163.86
T0045232,M01011,2026-01-01,3001,144.96
T0045233,M01011,2026-06-30,5722,205.82
T0045234,M01011,2025-09-30,4900,78.84
T0045235,M01011,2026-06-07,3503,194.85
T0045236,M01012,2025-11-06,5411,107.85
T0045237,M01012,2025-10-11,5814,37.34
T0045238,M01012,2026-04-06,5812,56.55
T0045239,M01012,2026-01-10,5812,94.9
T0045240,M01012,2026-05-22,5732,45.19
T0045241,M01012,2026-07-12,3000,73.15
T0045242,M01012,2025-08-14,4900,93.82
T0045243,M01012,2026-02-01,5541,305.09
T0045244,M01012,2025-09-12,3001,28.11
T0045245,M01012,2025-11-22,5722,101.51
T0045246,M01012,2025-10-07,5941,36.45
T0045247,M01012,2026-02-04,3501,143.46
T0045248,M01012,2026-06-02,4511,155.32
T0045249,M01012,2025-08-17,5812,356.9
T0045250,M01012,2026-05-31,5541,43.57
T0045251,M01012,2026-04-15,3503,77.14
T0045252,M01012,2025-07-31,5722,149.02
T0045253,M01012,2026-04-05,5732,128.85
T0045254,M01012,2025-10-22,5651,5.54
T0045255,M01012,2025-09-02,7011,33.53
T0045256,M01012,2026-05-12,3502,117.93
T0045257,M01012,2026-07-15,5411,54.07
T0045258,M01012,2025-12-15,5651,150.12
T0045259,M01012,2026-05-20,3001,189.06
T0045260,M01012,2026-05-19,5311,53.87
T0045261,M01012,2026-02-15,3001,121.61
T0045262,M01012,2026-06-15,4511,286.04
T0045263,M01012,2026-01-03,4900,184.66
T0045264,M01012,2025-08-06,5722,30.86
T0045265,M01012,2025-08-25,5311,55.42
T0045266,M01012,2025-11-24,5722,68.54
T0045267,M01012,2025-11-18,3002,26.17
T0045268,M01012,2025-10-04,3001,194.41
T0045269,M01012,2025-09-04,5311,34.99
T0045270,M01012,2026-05-23,5541,60.25
T0045271,M01012,2025-09-10,5541,194.77
T0045272,M01012,2025-10-01,5812,42.48
T0045273,M01012,2026-01-07,3503,47.63
T0045274,M01012,2026-04-22,3000,93.51
T0045275,M01012,2025-07-27,3502,44.3
T0045276,M01012,2025-12-05,3001,308.77
T0045277,M01012,2026-06-25,5541,26.7
T0045278,M01012,2025-08-22,3503,6.72
T0045279,M01012,2026-01-16,3503,154.93
T0045280,M01012,2026-07-04,5732,46.64
T0045281,M01013,2026-04-30,5812,29.74
T0045282,M01013,2025-09-28,4511,157.89
T0045283,M01013,2025-07-28,5411,480.38
T0045284,M01013,2026-07-11,3000,42.16
T0045285,M01013,2026-02-21,5814,77.97
T0045286,M01013,2026-01-27,3501,84.21
T0045287,M01013,2026-04-06,3001,48.09
T0045288,M01013,2026-05-24,5411,99.81
T0045289,M01013,2026-01-05,5311,107.6
T0045290,M01013,2025-11-20,5541,107.65
T0045291,M01013,2025-11-14,3502,48.11
T0045292,M01013,2025-11-22,3000,54.09
T0045293,M01013,2025-12-21,4900,37.82
T0045294,M01013,2025-09-14,5941,31.47
T0045295,M01013,2025-09-19,3501,62.56
T0045296,M01013,2026-04-19,5311,303.85
T0045297,M01013,2025-09-26,5541,512.37
T0045298,M01013,2026-02-16,3502,248.11
T0045299,M01013,2025-07-31,3000,41.94
T0045300,M01013,2026-02-28,5411,100.25
T0045301,M01013,2025-12-08,7011,8.61
T0045302,M01013,2026-03-14,5941,57.11
T0045303,M01013,2026-01-27,3002,45.22
T0045304,M01013,2025-12-16,5814,434.56
T0045305,M01013,2025-09-06,5814,86.52
T0045306,M01013,2026-02-19,3002,70.16
T0045307,M01013,2026-05-22,5311,62.28
T0045308,M01013,2026-06-09,5812,49.86
T0045309,M01013,2025-10-13,5732,113.47
T0045310,M01013,2026-04-23,5651,34.38
T0045311,M01013,2026-02-18,5814,115.57
T0045312,M01013,2025-10-02,3001,279.15
T0045313,M01013,2026-05-10,5311,74.64
T0045314,M01013,2025-12-08,3001,48.7
T0045315,M01013,2025-11-09,5311,61.85
T0045316,M01013,2026-06-19,4511,221.56
T0045317,M01013,2026-01-20,7011,76.65
T0045318,M01013,2026-04-30,5311,36.26
T0045319,M01013,2026-01-27,3502,149.7
T0045320,M01013,2026-02-13,5722,32.76
T0045321,M01013,2026-04-27,7011,52.8
T0045322,M01013,2026-06-13,5722,83.86
T0045323,M01013,2025-12-21,4900,29.75
T0045324,M01013,2026-07-14,7011,11.17
T0045325,M01013,2026-01-14,5311,104.53
T0045326,M01013,2025-08-23,5311,7.45
T0045327,M01013,2025-10-04,3502,26.4
T0045328,M01013,2025-12-01,5732,145.21
T0045329,M01013,2025-11-03,3000,101.41
T0045330,M01013,2026-04-09,5541,56.94
T0045331,M01014,2025-10-26,5541,27.24
T0045332,M01014,2026-07-19,3503,58.42
T0045333,M01014,2025-10-08,7011,19.39
T0045334,M01014,2026-03-25,5814,27.66
T0045335,M01014,2025-10-25,5722,43.18
T0045336,M01014,2025-11-06,5411,96.25
T0045337,M01014,2025-11-05,5651,74.04
T0045338,M01014,2025-08-07,7011,19.17
T0045339,M01014,2026-05-07,5814,256.48
T0045340,M01014,2026-01-31,5812,31.72
T0045341,M01014,2025-10-11,4900,103.65
T0045342,M01014,2026-05-30,3501,25.86
T0045343,M01014,2026-06-04,5814,797.86
T0045344,M01014,2025-12-14,5812,250.89
T0045345,M01014,2025-11-07,5411,30.74
T0045346,M01014,2026-06-03,5732,72.85
T0045347,M01014,2026-07-11,5812,23.83
T0045348,M01014,2026-04-07,5411,46.71
T0045349,M01014,2025-12-04,5732,101.79
T0045350,M01014,2026-03-08,3000,155.25
T0045351,M01014,2026-06-19,5814,19.33
T0045352,M01014,2026-02-24,3501,31.55
T0045353,M01014,2025-08-02,3501,171.02
T0045354,M01014,2026-06-21,3503,250.61
T0045355,M01014,2026-04-09,5541,30.78
T0045356,M01014,2025-11-03,5541,173.62
T0045357,M01014,2026-03-21,5812,19.38
T0045358,M01014,2025-11-07,7011,49.53
T0045359,M01014,2025-08-10,5941,21.23
T0045360,M01014,2026-07-03,3501,44.45
T0045361,M01014,2025-11-28,4511,450.01
T0045362,M01014,2026-03-10,4900,63.12
T0045363,M01014,2026-06-14,5941,50.3
T0045364,M01014,2026-06-15,4900,37.91
T0045365,M01014,2026-07-16,4900,49.41
T0045366,M01014,2026-06-07,3503,29.71
T0045367,M01014,2025-12-12,5732,76.46
T0045368,M01014,2025-10-17,4900,64.55
T0045369,M01014,2025-08-22,5941,42.21
T0045370,M01014,2026-05-24,5722,38.66
T0045371,M01014,2025-11-05,5941,80.06
T0045372,M01014,2026-02-20,5411,32.16
T0045373,M01014,2026-06-03,3001,52.45
T0045374,M01014,2026-03-24,4900,42.47
T0045375,M01014,2025-08-11,3002,7.34
T0045376,M01014,2026-07-07,5941,157.6
T0045377,M01014,2026-06-07,4511,10.67
T0045378,M01014,2025-09-03,3002,11.38
T0045379,M01014,2026-07-09,5814,163.26
T0045380,M01014,2026-04-14,4511,22.01
T0045381,M01014,2025-09-13,3503,8.36
T0045382,M01014,2025-09-28,5311,254.01
T0045383,M01014,2026-06-22,7011,35.23
T0045384,M01015,2026-07-03,4511,224.69
T0045385,M01015,2026-02-13,5814,26.7
T0045386,M01015,2026-07-15,3503,12.89
T0045387,M01015,2026-05-16,5411,48.34
T0045388,M01015,2025-12-07,5651,19.93
T0045389,M01015,2025-10-14,3503,99.91
T0045390,M01015,2025-09-27,5541,131.13
T0045391,M01015,2025-12-25,4900,168.97
T0045392,M01015,2026-04-13,5311,48.83
T0045393,M01015,2026-05-28,7011,265.16
T0045394,M01015,2025-11-12,3503,26.37
T0045395,M01015,2026-04-24,3502,76.26
T0045396,M01015,2026-06-26,3001,58.07
T0045397,M01015,2025-09-08,5722,479.44
T0045398,M01015,2025-11-20,3002,223.14
T0045399,M01015,2026-01-15,3000,68.87
T0045400,M01015,2025-11-25,3501,81.32
T0045401,M01015,2025-08-27,3502,309.69
T0045402,M01015,2025-09-10,3503,31.45
T0045403,M01015,2025-10-15,5812,8.73
T0045404,M01015,2026-01-02,5311,25.34
T0045405,M01015,2025-07-26,3502,44.06
T0045406,M01015,2025-09-17,5722,260.02
T0045407,M01015,2025-10-09,5732,187.87
T0045408,M01015,2026-02-16,5941,63.82
T0045409,M01015,2025-12-05,3501,106.33
T0045410,M01015,2025-10-12,4900,32.82
T0045411,M01015,2025-08-13,5814,538.36
T0045412,M01015,2026-07-02,3000,224.32
T0045413,M01015,2026-03-31,4511,70.35
T0045414,M01015,2026-06-27,5732,61.95
T0045415,M01015,2026-04-04,7011,134.49
T0045416,M01015,2026-01-08,3502,62.98
T0045417,M01015,2026-07-03,5311,10.79
T0045418,M01015,2026-04-22,5541,308.98
T0045419,M01015,2026-02-13,4511,214.57
T0045420,M01015,2026-06-23,5814,96.74
T0045421,M01016,2025-10-12,3001,43.83
T0045422,M01016,2025-08-10,7011,22.03
T0045423,M01016,2026-06-12,5732,390.37
T0045424,M01016,2025-12-21,5541,111.86
T0045425,M01016,2025-08-25,5411,9.5
T0045426,M01016,2026-04-15,5651,29.14
T0045427,M01016,2025-11-26,3000,9.73
T0045428,M01016,2025-12-15,7011,30.56
T0045429,M01016,2026-05-08,3000,56.53
T0045430,M01016,2025-08-01,5651,330.83
T0045431,M01016,2026-06-24,5941,146.22
T0045432,M01016,2025-07-24,5732,49.3
T0045433,M01016,2025-09-07,3002,51.78
T0045434,M01016,2026-01-24,7011,29.95
T0045435,M01016,2026-01-23,5941,198.41
T0045436,M01016,2026-03-18,5732,223.53
T0045437,M01016,2026-05-29,5812,17.49
T0045438,M01016,2026-07-18,5411,11.93
T0045439,M01016,2026-03-31,5732,48.5
T0045440,M01016,2025-10-18,5651,54.82
T0045441,M01016,2026-01-12,5814,86.37
T0045442,M01016,2026-02-26,5541,12.49
T0045443,M01016,2026-05-26,5651,32.6
T0045444,M01016,2026-07-13,4511,61.41
T0045445,M01016,2026-07-13,5722,30.61
T0045446,M01016,2025-11-29,5812,157.25
T0045447,M01016,2026-02-04,7011,432.05
T0045448,M01016,2025-12-02,5812,38.91
T0045449,M01016,2025-12-14,5651,162.26
T0045450,M01016,2025-09-17,4511,46.66
T0045451,M01016,2025-10-24,3002,26.31
T0045452,M01016,2026-03-21,3502,32.71
T0045453,M01016,2026-05-27,5812,143.83
T0045454,M01016,2025-11-11,5814,35.11
T0045455,M01016,2026-01-25,4900,42.69
T0045456,M01016,2026-01-21,4900,21.25
T0045457,M01016,2025-08-21,5722,125.7
T0045458,M01016,2026-02-25,5814,105.44
T0045459,M01016,2026-02-21,5541,285.72
T0045460,M01016,2026-05-06,5722,121.06
T0045461,M01016,2025-10-28,5732,100.78
T0045462,M01016,2025-11-05,4511,119.5
T0045463,M01016,2025-12-06,3502,51.63
T0045464,M01017,2026-04-28,5814,29.36
T0045465,M01017,2026-01-07,5812,365.65
T0045466,M01017,2026-03-24,5651,126.21
T0045467,M01017,2025-12-26,5941,503.29
T0045468,M01017,2026-03-18,4511,20.58
T0045469,M01017,2026-07-22,5722,20.58
T0045470,M01017,2026-02-15,4900,96.74
T0045471,M01017,2025-08-18,4511,75.46
T0045472,M01017,2026-02-11,5812,42.22
T0045473,M01017,2026-02-01,3502,18.74
T0045474,M01017,2025-11-02,7011,51.02
T0045475,M01017,2025-08-03,5311,82.86
T0045476,M01017,2025-10-28,4900,18.02
T0045477,M01017,2026-07-03,3502,44.24
T0045478,M01017,2025-08-01,5814,97.75
T0045479,M01017,2026-01-25,5411,146.6
T0045480,M01017,2026-05-12,5541,50.09
T0045481,M01017,2025-09-05,4900,29.93
T0045482,M01017,2026-05-09,5311,74.83
T0045483,M01017,2026-01-28,3002,54.23
T0045484,M01017,2026-06-06,3000,15.41
T0045485,M01017,2025-11-26,5812,42.5
T0045486,M01017,2025-10-17,5812,36.97
T0045487,M01017,2025-09-12,5941,68.22
T0045488,M01017,2026-04-24,7011,32.02
T0045489,M01017,2026-06-11,3502,38.53
T0045490,M01017,2026-02-28,3000,55.58
T0045491,M01017,2026-05-28,3502,126.27
T0045492,M01017,2025-09-09,4511,73.17
T0045493,M01017,2025-08-28,4900,958.05
T0045494,M01017,2026-06-23,5311,18.82
T0045495,M01017,2025-12-25,5541,165.95
T0045496,M01017,2026-03-10,5651,61.68
T0045497,M01017,2025-08-07,5651,16.54
T0045498,M01017,2025-12-17,5311,45.68
T0045499,M01017,2026-04-30,5311,14.68
T0045500,M01017,2026-06-21,5812,72.43
T0045501,M01017,2026-05-10,5941,49.16
T0045502,M01017,2026-05-14,3501,33.61
T0045503,M01017,2025-10-20,3002,23.1
T0045504,M01017,2025-11-14,5722,184.33
T0045505,M01017,2026-03-24,5541,56.84
T0045506,M01017,2025-11-30,3002,82.23
T0045507,M01017,2025-11-02,3002,79.59
T0045508,M01017,2025-11-06,3000,74.3
T0045509,M01017,2025-08-26,3503,48.11
T0045510,M01017,2025-10-04,5541,304.18
T0045511,M01017,2026-07-16,5722,624.11
T0045512,M01017,2026-04-29,4511,283.69
T0045513,M01017,2026-06-30,5941,68.13
T0045514,M01017,2026-04-03,3501,63.59
T0045515,M01017,2025-08-19,7011,198.89
T0045516,M01017,2025-07-27,4900,31.26
T0045517,M01017,2026-06-07,5814,368.82
T0045518,M01017,2025-11-25,3001,147.15
T0045519,M01018,2026-04-22,5941,50.41
T0045520,M01018,2026-02-18,5651,43.49
T0045521,M01018,2026-02-11,5411,187.61
T0045522,M01018,2026-07-12,3501,238.13
T0045523,M01018,2026-05-17,5941,51.28
T0045524,M01018,2026-06-22,3001,41.44
T0045525,M01018,2025-12-29,5732,60.01
T0045526,M01018,2026-01-29,4900,20.97
T0045527,M01018,2025-09-23,5812,12.58
T0045528,M01018,2025-12-28,5941,43.24
T0045529,M01018,2026-05-28,5732,25.53
T0045530,M01018,2025-08-13,3002,391.79
T0045531,M01018,2026-02-25,5411,42.26
T0045532,M01018,2025-08-14,3503,105.18
T0045533,M01018,2025-08-15,5941,35.58
T0045534,M01018,2025-07-29,3002,396.33
T0045535,M01018,2025-10-03,3001,54.93
T0045536,M01018,2026-04-12,3002,19.23
T0045537,M01018,2026-07-17,3501,130.35
T0045538,M01018,2026-06-22,5651,86.44
T0045539,M01018,2026-03-27,3503,222.09
T0045540,M01018,2025-11-09,5941,57.16
T0045541,M01018,2025-09-18,3002,74.28
T0045542,M01018,2025-08-11,3501,14.77
T0045543,M01018,2025-12-03,4511,153.77
T0045544,M01018,2026-03-14,3501,71.0
T0045545,M01018,2026-04-28,3000,58.9
T0045546,M01018,2026-02-12,3501,53.02
T0045547,M01018,2025-11-03,7011,50.29
T0045548,M01018,2026-05-20,4511,155.87
T0045549,M01018,2026-01-18,5732,26.43
T0045550,M01018,2026-01-25,3501,140.26
T0045551,M01018,2026-05-09,3001,13.39
T0045552,M01018,2026-06-18,5941,9.81
T0045553,M01018,2026-07-22,5541,273.34
T0045554,M01018,2025-11-16,5651,23.98
T0045555,M01018,2026-02-07,3002,74.13
T0045556,M01018,2026-07-18,5812,51.01
T0045557,M01018,2026-04-26,5814,94.08
T0045558,M01018,2026-02-25,3503,70.2
T0045559,M01018,2025-12-31,5812,189.24
T0045560,M01018,2025-09-21,7011,15.97
T0045561,M01018,2026-05-03,3501,130.44
T0045562,M01018,2026-02-23,4900,63.35
T0045563,M01018,2026-03-31,3501,14.41
T0045564,M01018,2026-03-05,3501,39.26
T0045565,M01018,2025-09-17,4511,13.41
T0045566,M01018,2025-12-03,5812,12.51
T0045567,M01018,2025-12-15,5814,43.09
T0045568,M01018,2026-02-20,5541,218.4
T0045569,M01018,2026-01-13,4511,91.16
T0045570,M01018,2025-08-19,5732,244.54
T0045571,M01018,2026-06-29,5722,71.95
T0045572,M01018,2026-03-18,5732,314.12
T0045573,M01018,2025-09-15,7011,283.33
T0045574,M01019,2026-05-03,3502,32.38
T0045575,M01019,2025-08-07,7011,57.7
T0045576,M01019,2025-10-21,5812,350.1
T0045577,M01019,2025-10-19,3502,35.11
T0045578,M01019,2026-01-11,5651,20.37
T0045579,M01019,2025-10-03,5541,21.76
T0045580,M01019,2026-05-14,5541,44.9
T0045581,M01019,2026-02-06,5732,2822.5
T0045582,M01019,2026-03-08,5311,290.85
T0045583,M01019,2025-12-21,5722,3.77
T0045584,M01019,2026-06-26,3002,64.34
T0045585,M01019,2026-04-02,3002,35.55
T0045586,M01019,2026-05-26,5732,178.81
T0045587,M01019,2026-05-07,3000,20.51
T0045588,M01019,2026-07-15,5941,23.65
T0045589,M01019,2025-08-18,5814,37.66
T0045590,M01019,2026-06-27,5941,33.39
T0045591,M01019,2026-06-18,3000,127.94
T0045592,M01019,2026-05-13,3502,47.72
T0045593,M01019,2026-03-22,3000,181.86
T0045594,M01019,2025-09-20,4900,29.66
T0045595,M01019,2025-10-14,3503,158.5
T0045596,M01019,2025-11-02,3002,20.97
T0045597,M01019,2025-09-23,3503,123.32
T0045598,M01019,2025-12-17,3503,40.45
T0045599,M01019,2025-10-25,3502,162.66
T0045600,M01019,2025-11-18,5814,5.81
T0045601,M01019,2026-03-04,5541,30.47
T0045602,M01019,2026-05-21,3501,214.5
T0045603,M01019,2025-08-07,3000,54.5
T0045604,M01019,2025-10-04,5651,12.17
T0045605,M01019,2026-04-21,5812,32.88
T0045606,M01019,2026-06-12,5732,97.86
T0045607,M01019,2026-03-15,5814,29.64
T0045608,M01019,2025-07-31,3502,212.95
T0045609,M01019,2026-07-07,4511,197.37
T0045610,M01019,2025-12-21,5311,130.02
T0045611,M01019,2026-03-08,3000,186.95
T0045612,M01019,2025-12-24,3002,39.84
T0045613,M01019,2025-07-31,3001,295.04
T0045614,M01019,2026-03-14,3502,195.51
T0045615,M01019,2025-09-11,3001,58.62
T0045616,M01019,2026-02-19,5722,13.11
T0045617,M01019,2025-08-26,5651,6.25
T0045618,M01019,2026-06-15,5732,179.41
T0045619,M01019,2025-12-25,7011,13.32
T0045620,M01020,2026-07-16,5311,18.18
T0045621,M01020,2026-01-20,5814,760.77
T0045622,M01020,2025-09-02,5311,84.56
T0045623,M01020,2026-03-28,5812,292.39
T0045624,M01020,2025-12-26,5651,189.16
T0045625,M01020,2026-01-31,5941,5.27
T0045626,M01020,2025-09-03,4900,140.39
T0045627,M01020,2025-11-29,5941,65.62
T0045628,M01020,2026-07-07,3001,62.65
T0045629,M01020,2026-07-13,3002,65.01
T0045630,M01020,2026-03-04,3503,191.47
T0045631,M01020,2026-03-12,3502,345.63
T0045632,M01020,2026-03-28,4900,20.24
T0045633,M01020,2025-10-01,4900,72.05
T0045634,M01020,2025-09-30,5722,270.95
T0045635,M01020,2026-05-12,5541,54.2
T0045636,M01020,2026-02-15,5311,81.69
T0045637,M01020,2026-06-20,3002,82.87
T0045638,M01020,2026-03-14,5411,552.68
T0045639,M01020,2025-10-04,5311,140.94
T0045640,M01020,2025-08-01,4511,528.81
T0045641,M01020,2025-09-02,5411,381.3
T0045642,M01020,2025-08-29,3000,53.14
T0045643,M01020,2026-02-07,5541,90.09
T0045644,M01020,2026-06-22,4511,519.13
T0045645,M01020,2026-03-08,5941,21.29
T0045646,M01020,2025-12-15,3000,142.75
T0045647,M01020,2026-05-31,5541,144.2
T0045648,M01020,2025-09-18,5812,50.58
T0045649,M01020,2025-12-08,3501,45.58
T0045650,M01020,2026-07-04,5732,52.29
T0045651,M01020,2025-12-24,5812,134.62
T0045652,M01020,2026-06-01,4511,290.9
T0045653,M01020,2026-04-17,5732,139.63
T0045654,M01020,2025-08-08,5732,18.96
T0045655,M01020,2026-02-07,5732,300.62
T0045656,M01020,2025-07-26,3503,219.85
T0045657,M01020,2025-07-25,5411,52.16
T0045658,M01020,2025-07-23,3002,34.66
T0045659,M01020,2025-11-08,5941,26.89
T0045660,M01020,2025-12-07,4900,195.26
T0045661,M01020,2025-07-25,5311,10.18
T0045662,M01020,2026-04-11,3000,200.11
T0045663,M01020,2026-07-07,3000,42.46
T0045664,M01020,2025-09-23,3000,88.67
T0045665,M01020,2025-11-18,3501,2.18
T0045666,M01020,2025-08-29,5541,11.32
T0045667,M01020,2026-05-31,5814,33.81
T0045668,M01021,2025-07-29,5732,90.31
T0045669,M01021,2025-08-04,5941,461.31
T0045670,M01021,2026-05-15,5651,111.42
T0045671,M01021,2025-11-30,5732,34.81
T0045672,M01021,2025-09-14,3002,226.64
T0045673,M01021,2026-02-28,4511,41.97
T0045674,M01021,2025-11-29,5651,39.63
T0045675,M01021,2025-10-21,5651,66.83
T0045676,M01021,2026-04-09,3001,336.7
T0045677,M01021,2026-05-26,5311,190.77
T0045678,M01021,2026-04-20,5732,184.91
T0045679,M01021,2025-12-12,5941,473.67
T0045680,M01021,2026-01-06,5941,180.58
T0045681,M01021,2025-07-25,4900,19.52
T0045682,M01021,2026-02-03,5814,114.24
T0045683,M01021,2025-12-23,5651,338.04
T0045684,M01021,2026-06-24,3503,14.61
T0045685,M01021,2025-11-10,5732,65.67
T0045686,M01021,2025-11-26,3502,22.92
T0045687,M01021,2025-09-25,3502,75.83
T0045688,M01021,2025-11-19,5732,207.52
T0045689,M01021,2026-04-20,4511,255.38
T0045690,M01021,2025-07-26,5541,55.47
T0045691,M01021,2025-09-08,5941,129.2
T0045692,M01021,2026-05-18,5411,14.82
T0045693,M01021,2026-05-31,5411,11.61
T0045694,M01021,2025-11-19,3000,204.3
T0045695,M01021,2026-05-04,3502,3.23
T0045696,M01021,2025-10-21,4511,33.54
T0045697,M01021,2025-07-23,5411,131.22
T0045698,M01021,2025-10-23,5651,83.15
T0045699,M01021,2026-06-23,3501,3.91
T0045700,M01021,2026-05-19,5541,112.8
T0045701,M01021,2025-09-23,3002,28.18
T0045702,M01021,2026-06-21,3503,75.25
T0045703,M01021,2025-08-19,4900,35.73
T0045704,M01021,2025-12-18,3000,33.38
T0045705,M01021,2026-06-16,5541,11.03
T0045706,M01021,2026-01-22,3501,46.57
T0045707,M01021,2026-05-20,4511,229.57
T0045708,M01021,2025-12-23,7011,43.7
T0045709,M01021,2026-01-11,5411,45.73
T0045710,M01021,2025-10-20,7011,32.97
T0045711,M01021,2025-09-14,5732,18.43
T0045712,M01021,2026-02-09,3002,24.59
T0045713,M01021,2026-05-22,5651,83.23
T0045714,M01021,2025-12-19,3502,779.96
T0045715,M01021,2025-09-21,5651,176.89
T0045716,M01021,2026-06-09,3501,123.97
T0045717,M01021,2026-04-08,3002,488.58
T0045718,M01022,2026-07-13,4511,82.59
T0045719,M01022,2026-05-10,3002,104.8
T0045720,M01022,2026-05-13,3503,16.31
T0045721,M01022,2025-09-18,3503,48.91
T0045722,M01022,2025-08-19,3503,38.02
T0045723,M01022,2025-10-05,7011,36.05
T0045724,M01022,2025-12-25,5541,34.0
T0045725,M01022,2025-12-17,5732,278.94
T0045726,M01022,2026-06-27,7011,46.13
T0045727,M01022,2025-10-11,5812,57.72
T0045728,M01022,2025-11-08,5941,642.1
T0045729,M01022,2025-12-31,5732,144.82
T0045730,M01022,2026-03-12,5941,67.22
T0045731,M01022,2026-03-21,5411,192.17
T0045732,M01022,2025-09-24,3503,34.15
T0045733,M01022,2026-03-07,5311,43.61
T0045734,M01022,2026-02-25,5411,46.45
T0045735,M01022,2026-07-02,5814,85.59
T0045736,M01022,2025-10-14,3000,106.35
T0045737,M01022,2026-02-17,5941,25.81
T0045738,M01022,2026-07-22,3000,100.18
T0045739,M01022,2026-06-18,5941,122.05
T0045740,M01022,2026-06-16,3501,41.78
T0045741,M01022,2026-01-22,5411,56.51
T0045742,M01022,2025-08-31,5411,21.39
T0045743,M01022,2026-06-26,5651,14.75
T0045744,M01022,2025-10-21,3000,21.18
T0045745,M01022,2026-07-17,5411,137.09
T0045746,M01022,2025-11-06,3002,112.51
T0045747,M01022,2025-09-13,5732,458.31
T0045748,M01022,2025-11-07,5812,69.29
T0045749,M01022,2026-03-17,3501,70.23
